churn,gender,level,timedelta,nb_unique_songs,nb_total_songs,nb_unique_artists,total_length,total_add_playlist,total_add_friend,total_thumbs_up,total_thumbs_down,total_ads,think_upgrade,has_upgraded,think_downgrade,has_downgraded,nb_404,Windows 8,iPad,iPhone,Macintosh,Linux,Unknown,Windows Vista,Windows 81,Windows XP,Windows Seven
1,0,1,2,123.0,126.0,117.0,28618.731490000013,3.0,2.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,62,696.0,744.0,599.0,184222.01709,22.0,20.0,39.0,9.0,38.0,1.0,1.0,5.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,156,778.0,835.0,650.0,210479.24266,33.0,26.0,31.0,12.0,16.0,2.0,1.0,20.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,149,741.0,804.0,629.0,202509.45436,14.0,24.0,36.0,8.0,14.0,2.0,1.0,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,64,1490.0,1675.0,1164.0,418036.6869599999,38.0,40.0,108.0,14.0,1.0,0.0,0.0,15.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1
0,1,0,98,298.0,305.0,266.0,75292.07390999998,7.0,8.0,12.0,2.0,31.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,70,999.0,1098.0,802.0,271538.51926000003,39.0,31.0,37.0,18.0,51.0,8.0,3.0,10.0,2.0,3.0,0,0,0,0,0,0,0,0,0,1
1,0,0,23,201.0,209.0,192.0,53196.15661000001,7.0,8.0,4.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,266,373.0,386.0,343.0,94524.61195999998,10.0,8.0,14.0,8.0,11.0,0.0,0.0,8.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,1,87,859.0,921.0,733.0,227844.78075,25.0,15.0,49.0,10.0,31.0,6.0,1.0,7.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,1,1,29,327.0,342.0,287.0,83690.00657000003,20.0,3.0,18.0,3.0,16.0,4.0,1.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,126,194.0,196.0,182.0,45527.05561000001,10.0,1.0,11.0,6.0,8.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,56,1203.0,1312.0,944.0,325148.66223,36.0,19.0,76.0,14.0,17.0,3.0,1.0,9.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,1,52,546.0,583.0,480.0,143223.16756000006,22.0,10.0,39.0,2.0,26.0,5.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0
0,1,1,52,248.0,254.0,233.0,60981.54031999999,7.0,8.0,29.0,3.0,11.0,9.0,1.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,0,1,56,3255.0,3965.0,2236.0,976717.3563300002,126.0,45.0,208.0,36.0,47.0,5.0,1.0,26.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1
0,1,1,126,2259.0,2623.0,1647.0,642539.7411500002,91.0,43.0,145.0,30.0,27.0,2.0,2.0,25.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,1,147,639.0,679.0,545.0,167935.21590000007,28.0,10.0,33.0,5.0,1.0,0.0,0.0,10.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,0,61,59.0,59.0,58.0,16005.354489999998,2.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,54,426.0,444.0,387.0,112448.26883,12.0,4.0,22.0,5.0,11.0,3.0,1.0,3.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
0,0,1,87,820.0,870.0,682.0,212704.83316000004,20.0,23.0,38.0,10.0,57.0,4.0,3.0,15.0,2.0,0.0,0,0,0,1,0,0,0,0,0,0
1,1,1,48,1322.0,1470.0,1036.0,368651.74142999994,45.0,23.0,87.0,17.0,6.0,1.0,1.0,15.0,0.0,5.0,0,0,0,0,1,0,0,0,0,0
0,0,1,64,3456.0,4244.0,2292.0,1043404.6259100005,116.0,82.0,225.0,39.0,94.0,15.0,2.0,41.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0
0,0,1,100,242.0,249.0,229.0,64498.87809999999,10.0,3.0,24.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,1,1,33,206.0,209.0,191.0,56299.163920000006,3.0,3.0,6.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,102,157.0,158.0,152.0,39094.78551999998,8.0,2.0,10.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,42,1093.0,1189.0,885.0,302858.45863,36.0,23.0,56.0,25.0,157.0,5.0,2.0,4.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,189,3345.0,4066.0,2217.0,1011437.4639700002,126.0,74.0,204.0,45.0,14.0,1.0,1.0,36.0,0.0,2.0,1,0,0,0,0,0,0,0,0,0
0,1,1,68,1761.0,2008.0,1336.0,497856.13451000006,46.0,32.0,102.0,25.0,60.0,5.0,1.0,18.0,1.0,2.0,1,0,0,0,0,0,0,0,0,0
0,0,1,120,524.0,548.0,452.0,136691.29128999994,16.0,6.0,23.0,6.0,2.0,1.0,1.0,7.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,0,72,418.0,433.0,387.0,108550.93507,12.0,11.0,18.0,4.0,31.0,2.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,1,0,73,3.0,3.0,3.0,748.58966,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
0,1,0,48,24.0,24.0,24.0,6669.442189999998,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0,1,1,34,76.0,78.0,72.0,19290.81851,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,80,177.0,180.0,169.0,45427.74531000001,7.0,6.0,13.0,5.0,11.0,2.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,0,1,35,1052.0,1153.0,846.0,291450.12212999986,39.0,32.0,64.0,8.0,12.0,5.0,1.0,5.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,119,488.0,513.0,433.0,128710.24572000006,16.0,6.0,25.0,5.0,1.0,1.0,1.0,6.0,0.0,1.0,0,0,0,0,0,0,0,0,1,0
0,0,1,91,1959.0,2233.0,1428.0,559020.1793900002,68.0,28.0,104.0,25.0,3.0,1.0,1.0,17.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,141,251.0,259.0,233.0,62258.56015000003,9.0,2.0,12.0,1.0,20.0,2.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,98,3308.0,4052.0,2217.0,1002070.0386099996,121.0,85.0,352.0,42.0,18.0,12.0,3.0,27.0,2.0,5.0,0,0,0,0,0,0,0,0,0,1
0,0,1,10,142.0,146.0,138.0,35336.89377,6.0,2.0,11.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,62,500.0,521.0,441.0,126301.98734999994,16.0,6.0,29.0,2.0,5.0,2.0,1.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,199,26.0,26.0,26.0,6252.135160000002,3.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,135,264.0,270.0,236.0,69279.19842,6.0,2.0,4.0,3.0,31.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,76,1299.0,1444.0,1024.0,360179.95591,50.0,32.0,55.0,15.0,49.0,10.0,1.0,13.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,83,1446.0,1589.0,1090.0,392620.78469,41.0,28.0,81.0,11.0,10.0,1.0,1.0,8.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
1,1,0,25,296.0,307.0,263.0,77238.58739,10.0,3.0,25.0,7.0,39.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,79,449.0,463.0,408.0,112175.75092999998,16.0,5.0,22.0,4.0,30.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,0,85,85.0,86.0,84.0,21378.49483999999,1.0,2.0,6.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,1,0,156,60.0,60.0,59.0,14513.030739999998,1.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
1,0,1,38,1193.0,1309.0,971.0,326116.68318000017,46.0,18.0,70.0,13.0,11.0,3.0,1.0,17.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,0,46,4.0,4.0,4.0,2228.29533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,0,67,23.0,23.0,23.0,6087.983050000002,0.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,0,64,43.0,43.0,43.0,9867.552750000004,4.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,65,2193.0,2568.0,1620.0,647036.3538800001,67.0,34.0,122.0,18.0,61.0,12.0,3.0,17.0,2.0,3.0,1,0,0,0,0,0,0,0,0,0
0,1,1,115,2347.0,2731.0,1702.0,674598.65054,90.0,57.0,141.0,27.0,20.0,5.0,1.0,24.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
0,0,1,103,2569.0,3062.0,1797.0,766932.3714300003,83.0,67.0,136.0,35.0,44.0,6.0,1.0,35.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,0,76,137.0,138.0,131.0,32396.476230000004,6.0,2.0,11.0,3.0,15.0,2.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,153,2596.0,3042.0,1841.0,759217.1676300005,97.0,43.0,278.0,25.0,35.0,7.0,1.0,7.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,0,1,104,183.0,191.0,174.0,47064.99093,2.0,3.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,0,1,84,643.0,687.0,565.0,170678.51944,22.0,10.0,59.0,8.0,7.0,1.0,1.0,4.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,0,64,185.0,190.0,178.0,48834.97015,8.0,6.0,8.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,59,925.0,995.0,769.0,249743.48371,29.0,18.0,40.0,11.0,8.0,4.0,1.0,6.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
1,1,1,59,951.0,1028.0,785.0,261047.1484900001,39.0,16.0,41.0,10.0,33.0,6.0,3.0,7.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0
1,0,1,111,3992.0,5015.0,2621.0,1250697.2722199995,152.0,88.0,249.0,37.0,54.0,5.0,3.0,47.0,2.0,5.0,0,0,0,1,0,0,0,0,0,0
0,0,1,67,719.0,777.0,619.0,193783.10583,20.0,19.0,43.0,9.0,5.0,4.0,1.0,9.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,1,59,2919.0,3493.0,2018.0,867508.5415899999,102.0,59.0,157.0,28.0,25.0,2.0,1.0,35.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1
0,0,0,56,112.0,113.0,109.0,29416.15119,5.0,3.0,8.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,47,53.0,54.0,52.0,12608.419589999998,2.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,1,67,475.0,502.0,435.0,125721.52906999998,19.0,13.0,26.0,3.0,28.0,4.0,1.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,106,815.0,863.0,682.0,213498.59322,18.0,14.0,45.0,12.0,34.0,5.0,1.0,4.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0,1,1,82,213.0,221.0,202.0,53914.93644,9.0,6.0,8.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,1,76,470.0,497.0,420.0,123533.07096,13.0,3.0,51.0,4.0,21.0,4.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,1,144,547.0,578.0,474.0,140037.04085999998,17.0,12.0,27.0,2.0,32.0,1.0,1.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,88,167.0,170.0,156.0,43597.48046,2.0,3.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,57,584.0,617.0,519.0,155605.24521,14.0,4.0,24.0,8.0,43.0,6.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,67,2365.0,2763.0,1713.0,685662.7733,91.0,52.0,145.0,22.0,37.0,3.0,1.0,21.0,2.0,2.0,0,0,0,1,0,0,0,0,0,0
0,1,1,48,284.0,292.0,261.0,73175.74349000001,7.0,10.0,15.0,2.0,1.0,2.0,1.0,6.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,30,241.0,247.0,228.0,60232.95241000001,7.0,3.0,16.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,0,129,232.0,235.0,217.0,57507.36785000001,1.0,4.0,7.0,1.0,31.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,1,125,1359.0,1540.0,1086.0,379999.90265000006,52.0,24.0,74.0,14.0,3.0,1.0,1.0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,0,1
0,1,1,53,1433.0,1610.0,1105.0,394415.5705900001,40.0,25.0,73.0,18.0,38.0,9.0,1.0,14.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
0,0,1,50,1.0,1.0,1.0,325.35465,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,69,2573.0,3051.0,1828.0,757504.65403,93.0,48.0,264.0,34.0,3.0,2.0,1.0,22.0,0.0,3.0,0,0,0,1,0,0,0,0,0,0
1,0,1,28,842.0,917.0,713.0,228887.27739,21.0,10.0,40.0,6.0,5.0,4.0,2.0,15.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0
1,0,0,74,556.0,584.0,496.0,145832.59060999998,14.0,17.0,26.0,4.0,69.0,5.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,1,120,1068.0,1154.0,848.0,287280.45624,25.0,23.0,70.0,15.0,6.0,2.0,1.0,15.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0
1,1,1,58,379.0,397.0,352.0,99436.07141,11.0,2.0,22.0,5.0,12.0,2.0,1.0,3.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1
0,0,1,82,2208.0,2554.0,1595.0,633196.0336300001,84.0,33.0,122.0,30.0,20.0,2.0,1.0,20.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1
0,1,1,87,746.0,796.0,623.0,192732.50418999983,18.0,11.0,28.0,7.0,22.0,0.0,0.0,11.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0
0,1,1,101,454.0,484.0,410.0,118214.3111,12.0,10.0,32.0,8.0,6.0,2.0,1.0,2.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
0,0,1,75,2664.0,3158.0,1891.0,793408.6316399998,76.0,46.0,171.0,35.0,2.0,0.0,0.0,29.0,0.0,2.0,0,0,0,0,1,0,0,0,0,0
0,1,0,105,55.0,55.0,54.0,12353.77746,2.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,0,154,724.0,767.0,613.0,192145.25879000002,22.0,18.0,46.0,13.0,71.0,2.0,0.0,0.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,1,1,59,397.0,406.0,356.0,99639.8224,16.0,7.0,27.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
1,1,1,8,386.0,405.0,341.0,99606.59518999992,9.0,10.0,16.0,3.0,19.0,1.0,1.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0
0,1,1,85,1025.0,1119.0,840.0,277202.69274,28.0,25.0,114.0,11.0,2.0,0.0,0.0,3.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1
0,0,1,62,721.0,768.0,623.0,192062.55446,21.0,22.0,42.0,12.0,26.0,4.0,1.0,4.0,0.0,3.0,0,0,0,0,0,0,0,1,0,0
0,1,1,89,715.0,762.0,596.0,186438.28951,28.0,18.0,77.0,10.0,3.0,1.0,1.0,5.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,0,1,118,411.0,425.0,353.0,104649.08072,8.0,14.0,20.0,5.0,2.0,0.0,0.0,8.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,107,89.0,90.0,86.0,22522.34288,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,0,1,59,1278.0,1403.0,1013.0,349638.88718,39.0,34.0,72.0,9.0,4.0,1.0,1.0,18.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
0,1,0,40,30.0,30.0,30.0,7684.139870000001,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0
0,0,1,104,1217.0,1366.0,952.0,340707.03766999993,33.0,31.0,78.0,8.0,19.0,4.0,1.0,18.0,1.0,3.0,0,0,0,1,0,0,0,0,0,0
0,0,1,76,2390.0,2804.0,1680.0,692883.7310399999,78.0,22.0,158.0,33.0,14.0,2.0,2.0,25.0,1.0,5.0,0,0,0,0,0,0,0,0,0,1
0,0,0,102,303.0,316.0,276.0,79009.05839000003,10.0,12.0,22.0,3.0,17.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,134,2202.0,2533.0,1599.0,626664.98678,60.0,38.0,125.0,25.0,28.0,6.0,2.0,31.0,1.0,3.0,0,0,0,0,0,0,0,0,0,1
1,0,0,36,227.0,233.0,212.0,58545.42254,7.0,0.0,13.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,34,159.0,160.0,151.0,39166.072770000006,5.0,1.0,8.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,83,651.0,690.0,556.0,167339.78181,23.0,7.0,70.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,46,170.0,171.0,161.0,41482.502019999985,6.0,2.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
1,1,1,29,543.0,571.0,467.0,139800.21784,11.0,15.0,31.0,15.0,18.0,2.0,1.0,4.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,61,2717.0,3200.0,1930.0,798685.4260600001,93.0,67.0,179.0,41.0,29.0,1.0,1.0,37.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
1,0,1,39,720.0,776.0,599.0,190568.24235,21.0,15.0,39.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,99,180.0,189.0,162.0,47303.77715,4.0,0.0,11.0,2.0,17.0,3.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0
0,0,1,59,320.0,333.0,291.0,81524.32897999999,15.0,1.0,17.0,5.0,18.0,5.0,1.0,3.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,94,1189.0,1323.0,965.0,324401.49302999995,42.0,33.0,129.0,11.0,7.0,2.0,1.0,10.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,120,270.0,279.0,246.0,69129.32982000001,19.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,81,2899.0,3439.0,1984.0,865981.7869699999,104.0,74.0,151.0,30.0,4.0,0.0,0.0,39.0,0.0,4.0,0,0,0,1,0,0,0,0,0,0
0,0,1,67,4177.0,5225.0,2663.0,1302141.1867799999,153.0,91.0,280.0,61.0,2.0,0.0,0.0,69.0,0.0,5.0,0,0,0,1,0,0,0,0,0,0
1,0,0,19,342.0,352.0,315.0,89246.27301000002,2.0,14.0,8.0,11.0,26.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,77,745.0,811.0,633.0,202678.20209,26.0,19.0,48.0,6.0,11.0,2.0,1.0,6.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,137,3176.0,3854.0,2134.0,953282.57409,99.0,52.0,184.0,45.0,4.0,0.0,0.0,43.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,1,72,1439.0,1616.0,1118.0,400424.33161,62.0,41.0,87.0,17.0,22.0,6.0,1.0,20.0,1.0,4.0,0,0,0,1,0,0,0,0,0,0
0,0,1,56,347.0,359.0,323.0,85962.31235000001,9.0,12.0,27.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,53,911.0,994.0,740.0,250121.16258,34.0,25.0,42.0,15.0,32.0,3.0,1.0,5.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,66,153.0,155.0,147.0,40951.7534,4.0,3.0,4.0,0.0,11.0,2.0,1.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,1,1,67,1213.0,1322.0,962.0,327933.9377900001,41.0,23.0,76.0,15.0,3.0,2.0,1.0,10.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0
0,1,1,72,462.0,485.0,425.0,120736.58979000006,13.0,12.0,37.0,7.0,5.0,2.0,1.0,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,61,1024.0,1113.0,849.0,271504.05688999995,29.0,30.0,66.0,11.0,21.0,3.0,1.0,7.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0
0,1,1,62,3069.0,3712.0,2084.0,910262.53246,113.0,68.0,202.0,37.0,67.0,8.0,3.0,26.0,3.0,5.0,0,0,0,0,0,0,0,1,0,0
0,1,1,73,523.0,548.0,462.0,132867.22574000005,19.0,9.0,48.0,7.0,2.0,1.0,1.0,3.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,148,155.0,157.0,150.0,43135.798209999986,4.0,5.0,8.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0
0,1,1,84,2079.0,2380.0,1553.0,601434.71512,60.0,49.0,115.0,21.0,13.0,0.0,0.0,22.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,1,1,167,3572.0,4396.0,2371.0,1090924.84458,107.0,86.0,233.0,42.0,87.0,9.0,5.0,41.0,4.0,4.0,0,0,0,0,0,0,0,0,0,1
0,1,1,196,1609.0,1827.0,1247.0,454661.20597000007,53.0,42.0,142.0,21.0,11.0,4.0,1.0,8.0,1.0,2.0,0,0,0,1,0,0,0,0,0,0
0,0,1,82,376.0,392.0,344.0,96755.38789,17.0,12.0,28.0,4.0,9.0,1.0,1.0,1.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,0,1,52,1031.0,1117.0,818.0,273487.40221000003,24.0,19.0,59.0,13.0,7.0,2.0,2.0,16.0,1.0,2.0,0,0,0,0,0,0,0,1,0,0
1,1,1,100,1536.0,1742.0,1193.0,425236.91815000016,40.0,15.0,74.0,20.0,79.0,8.0,2.0,29.0,1.0,2.0,0,0,0,0,0,0,0,0,0,1
0,1,0,49,82.0,83.0,80.0,19794.97947,4.0,1.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,66,1571.0,1748.0,1204.0,435576.65074000007,46.0,40.0,80.0,20.0,3.0,1.0,1.0,19.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0
1,0,1,57,1345.0,1500.0,1061.0,375903.8946,43.0,31.0,65.0,16.0,28.0,4.0,2.0,18.0,1.0,1.0,0,0,1,0,0,0,0,0,0,0
1,0,1,56,964.0,1037.0,799.0,260244.61045,35.0,26.0,50.0,12.0,8.0,2.0,1.0,10.0,0.0,2.0,0,0,0,0,0,0,0,0,0,1
1,0,1,81,1204.0,1331.0,970.0,332802.94899,40.0,19.0,62.0,10.0,6.0,2.0,1.0,20.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
0,0,1,93,3527.0,4295.0,2357.0,1057980.5027800002,139.0,61.0,192.0,42.0,83.0,8.0,4.0,46.0,3.0,5.0,0,0,0,1,0,0,0,0,0,0
0,0,1,77,2105.0,2373.0,1552.0,591219.4565799999,53.0,46.0,114.0,29.0,9.0,4.0,2.0,22.0,1.0,6.0,0,0,0,0,1,0,0,0,0,0
0,1,0,70,284.0,291.0,262.0,74312.88031000001,8.0,3.0,17.0,5.0,20.0,1.0,0.0,0.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,1,0,6,43.0,43.0,42.0,10005.270310000004,3.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0
1,0,1,24,86.0,86.0,86.0,20390.90962,2.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1
0,1,1,70,377.0,392.0,340.0,101075.72751,15.0,4.0,17.0,9.0,26.0,4.0,1.0,1.0,1.0,1.0,0,0,0,1,0,0,0,0,0,0
0,0,1,97,1513.0,1702.0,1177.0,423965.06008,37.0,29.0,70.0,22.0,18.0,4.0,1.0,18.0,0.0,5.0,0,0,0,0,0,0,0,0,0,1
0,1,0,86,216.0,219.0,207.0,57303.48927000001,4.0,1.0,5.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
1,0,1,78,803.0,868.0,687.0,211774.84874999992,24.0,16.0,41.0,24.0,31.0,6.0,1.0,5.0,0.0,2.0,0,0,0,0,0,0,0,1,0,0
0,1,1,97,1153.0,1255.0,933.0,307925.24753000005,33.0,33.0,60.0,15.0,31.0,5.0,1.0,8.0,0.0,3.0,0,0,0,0,0,0,0,0,0,1
1,0,1,40,1107.0,1218.0,903.0,301884.3130299999,36.0,23.0,55.0,12.0,4.0,0.0,0.0,23.0,0.0,2.0,0,0,0,1,0,0,0,0,0,0
1,1,1,74,149.0,153.0,142.0,35718.800800000005,6.0,6.0,3.0,1.0,14.0,1.0,1.0,3.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0
